current_station_departure_time;current_station_name;type;name;line;number;current_station;stops;max_capacity
2022-01-04T14:57:00.000Z;Kaufering;RE;RE 76;76;7888;8000195;8000195%2022-01-04T14:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2022-01-04T15:03:00.000Z;Kaufering;RE;RE 70;70;3885;8000195;8000195%2022-01-04T15:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T15:03:00.000Z;Kaufering;RE;RE 76;76;7885;8000195;8000195%2022-01-04T15:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T15:15:00.000Z;Kaufering;RB;RB 74;74;57384;8000195;8000195%2022-01-04T15:15:00.000Z%,8000057,;426
2022-01-04T15:44:00.000Z;Kaufering;RB;RB 74;74;57391;8000195;8000195%2022-01-04T15:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T15:56:00.000Z;Kaufering;RE;RE 72;72;78949;8000195;8000195%2022-01-04T15:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T16:03:00.000Z;Kaufering;RE;RE 72;72;78938;8000195;8000195%2022-01-04T16:03:00.000Z%,8000119,8004158,8000261,;602
2022-01-04T16:15:00.000Z;Kaufering;RB;RB 74;74;57388;8000195;8000195%2022-01-04T16:15:00.000Z%,8000057,;426
2022-01-04T16:44:00.000Z;Kaufering;RB;RB 74;74;57393;8000195;8000195%2022-01-04T16:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T16:57:00.000Z;Kaufering;RE;RE 70;70;3890;8000195;8000195%2022-01-04T16:57:00.000Z%,8000057,8000194,8000197,8003065,8004584,8005138,8002710,8000387,8003693,;602
2022-01-04T16:57:00.000Z;Kaufering;RE;RE 76;76;7890;8000195;8000195%2022-01-04T16:57:00.000Z%,8000057,8000194,8000197,8003065,8001004,8005609,8001995,8004585,;602
2022-01-04T17:03:00.000Z;Kaufering;RE;RE 70;70;3889;8000195;8000195%2022-01-04T17:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T17:03:00.000Z;Kaufering;RE;RE 76;76;7889;8000195;8000195%2022-01-04T17:03:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T17:15:00.000Z;Kaufering;RB;RB 74;74;57392;8000195;8000195%2022-01-04T17:15:00.000Z%,8000057,;426
2022-01-04T17:56:00.000Z;Kaufering;RE;RE 72;72;78959;8000195;8000195%2022-01-04T17:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T18:03:00.000Z;Kaufering;RE;RE 72;72;78948;8000195;8000195%2022-01-04T18:03:00.000Z%,8000119,8004158,8000261,;602
2022-01-04T18:15:00.000Z;Kaufering;RB;RB 74;74;57396;8000195;8000195%2022-01-04T18:15:00.000Z%,8000057,;426
2022-01-04T18:44:00.000Z;Kaufering;RB;RB 74;74;57395;8000195;8000195%2022-01-04T18:44:00.000Z%,8000119,8002141,8004158,8098261,;426
2022-01-04T18:57:00.000Z;Kaufering;RE;RE 70;70;3892;8000195;8000195%2022-01-04T18:57:00.000Z%,8000057,8000194,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8003693,;602
2022-01-04T18:57:00.000Z;Kaufering;RE;RE 76;76;7892;8000195;8000195%2022-01-04T18:57:00.000Z%,8000057,8000194,8000197,8003901,8003065,8001004,8005609,8000561,8001995,8003551,8004585,;602
2022-01-04T19:02:00.000Z;Kaufering;RE;RE 70;70;3893;8000195;8000195%2022-01-04T19:02:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T19:02:00.000Z;Kaufering;RE;RE 76;76;7893;8000195;8000195%2022-01-04T19:02:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T19:56:00.000Z;Kaufering;RE;RE 72;72;78965;8000195;8000195%2022-01-04T19:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T20:03:00.000Z;Kaufering;RE;RE 72;72;78954;8000195;8000195%2022-01-04T20:03:00.000Z%,8000119,8004158,8000261,;602
2022-01-04T20:15:00.000Z;Kaufering;RB;RB 74;74;57398;8000195;8000195%2022-01-04T20:15:00.000Z%,8000057,;426
2022-01-04T20:57:00.000Z;Kaufering;RE;RE 70;70;3894;8000195;8000195%2022-01-04T20:57:00.000Z%,8000057,8000194,8000962,8002458,8000197,8003901,8003065,8004584,8005138,8002710,8000387,8000230,;602
2022-01-04T21:02:00.000Z;Kaufering;RE;RE 70;70;3895;8000195;8000195%2022-01-04T21:02:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T21:02:00.000Z;Kaufering;RE;RE 76;76;7895;8000195;8000195%2022-01-04T21:02:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T21:56:00.000Z;Kaufering;RE;RE 72;72;78971;8000195;8000195%2022-01-04T21:56:00.000Z%,8000057,8000144,8004927,8000338,8005725,8005607,8000249,;602
2022-01-04T22:03:00.000Z;Kaufering;RE;RE 72;72;78960;8000195;8000195%2022-01-04T22:03:00.000Z%,8000119,8004158,8000261,;602
2022-01-04T22:57:00.000Z;Kaufering;RE;RE 70;70;3896;8000195;8000195%2022-01-04T22:57:00.000Z%,8000057,8000194,8000962,8002458,8000197,;602
2022-01-04T23:01:00.000Z;Kaufering;RE;RE 70;70;3897;8000195;8000195%2022-01-04T23:01:00.000Z%,8000119,8004158,8098261,;602
2022-01-04T23:56:00.000Z;Kaufering;RE;RE 72;72;78973;8000195;8000195%2022-01-04T23:56:00.000Z%,8000057,;602
2022-01-04T07:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3006;8000204;8000204%2022-01-04T07:06:00.000Z%0,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2022-01-04T07:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3009;8000204;8000204%2022-01-04T07:57:00.000Z%1,8000540,8004332,;602
2022-01-04T08:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3008;8000204;8000204%2022-01-04T08:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2022-01-04T08:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3011;8000204;8000204%2022-01-04T08:56:00.000Z%,8000540,8004332,;602
2022-01-04T09:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3010;8000204;8000204%2022-01-04T09:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2022-01-04T09:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3013;8000204;8000204%2022-01-04T09:56:00.000Z%,8000540,8004332,;602
2022-01-04T10:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3012;8000204;8000204%2022-01-04T10:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2022-01-04T10:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3015;8000204;8000204%2022-01-04T10:56:00.000Z%,8000540,8004332,;602
2022-01-04T11:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3014;8000204;8000204%2022-01-04T11:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2022-01-04T11:56:00.000Z;Weiden(Oberpf);RE;RE 41;41;3005;8000204;8000204%2022-01-04T11:56:00.000Z%,8000540,8004332,;602
2022-01-04T12:06:00.000Z;Weiden(Oberpf);RE;RE 41;41;3016;8000204;8000204%2022-01-04T12:06:00.000Z%,8006266,8002076,8006085,8000269,8001929,8002612,8002794,8000284,;602
2022-01-04T12:57:00.000Z;Weiden(Oberpf);RE;RE 41;41;3019;8000204;8000204%2022-01-04T12:57:00.000Z%,8000540,8004332,;602
